DATE,QTY_B1_1,QTY_B1_2,QTY_B1_3,QTY_B1_4,QTY_B1_5,QTY_B1_6,QTY_B1_7,QTY_B1_8,QTY_B1_9,QTY_B1_10,QTY_B1_11,QTY_B1_12,QTY_B1_13,QTY_B1_14,QTY_B1_15,QTY_B1_16,QTY_B1_17,QTY_B1_18,QTY_B1_19,QTY_B1_20,QTY_B1_21,QTY_B1_22,QTY_B1_23,QTY_B1_24,QTY_B1_25,QTY_B1_26,QTY_B1_27,QTY_B1_28,QTY_B1_29,QTY_B1_30,QTY_B1_31,QTY_B1_32,QTY_B1_33,QTY_B1_34,QTY_B1_35,QTY_B1_36,QTY_B1_37,QTY_B1_38,QTY_B1_39,QTY_B1_40,QTY_B1_41,QTY_B1_42,QTY_B2_1,QTY_B2_2,QTY_B2_3,QTY_B2_4,QTY_B2_5,QTY_B2_6,QTY_B2_7,QTY_B2_8,QTY_B2_9,QTY_B2_10,QTY_B2_11,QTY_B2_12,QTY_B2_13,QTY_B2_14,QTY_B2_15,QTY_B2_16,QTY_B2_17,QTY_B2_18,QTY_B2_19,QTY_B2_20,QTY_B2_21,QTY_B2_22,QTY_B2_23,QTY_B2_24,QTY_B2_25,QTY_B2_26,QTY_B2_27,QTY_B2_28,QTY_B2_29,QTY_B2_30,QTY_B2_31,QTY_B2_32,QTY_B2_33,QTY_B2_34,QTY_B2_35,QTY_B2_36,QTY_B2_37,QTY_B2_38,QTY_B2_39,QTY_B2_40,QTY_B2_41,QTY_B2_42,QTY_B2_43,QTY_B2_44,QTY_B2_45,QTY_B3_1,QTY_B3_2,QTY_B3_3,QTY_B3_4,QTY_B3_5,QTY_B3_6,QTY_B3_7,QTY_B3_8,QTY_B3_9,QTY_B3_10,QTY_B3_11,QTY_B3_12,QTY_B3_13,QTY_B3_14,QTY_B3_15,QTY_B3_16,QTY_B3_17,QTY_B3_18,QTY_B3_19,QTY_B3_20,QTY_B3_21,QTY_B4_1,QTY_B4_2,QTY_B4_3,QTY_B4_4,QTY_B4_5,QTY_B4_6,QTY_B4_7,QTY_B4_8,QTY_B4_9,QTY_B4_10,PROMO_B1_1,PROMO_B1_2,PROMO_B1_3,PROMO_B1_4,PROMO_B1_5,PROMO_B1_6,PROMO_B1_7,PROMO_B1_8,PROMO_B1_9,PROMO_B1_10,PROMO_B1_11,PROMO_B1_12,PROMO_B1_13,PROMO_B1_14,PROMO_B1_15,PROMO_B1_16,PROMO_B1_17,PROMO_B1_18,PROMO_B1_19,PROMO_B1_20,PROMO_B1_21,PROMO_B1_22,PROMO_B1_23,PROMO_B1_24,PROMO_B1_25,PROMO_B1_26,PROMO_B1_27,PROMO_B1_28,PROMO_B1_29,PROMO_B1_30,PROMO_B1_31,PROMO_B1_32,PROMO_B1_33,PROMO_B1_34,PROMO_B1_35,PROMO_B1_36,PROMO_B1_37,PROMO_B1_38,PROMO_B1_39,PROMO_B1_40,PROMO_B1_41,PROMO_B1_42,PROMO_B2_1,PROMO_B2_2,PROMO_B2_3,PROMO_B2_4,PROMO_B2_5,PROMO_B2_6,PROMO_B2_7,PROMO_B2_8,PROMO_B2_9,PROMO_B2_10,PROMO_B2_11,PROMO_B2_12,PROMO_B2_13,PROMO_B2_14,PROMO_B2_15,PROMO_B2_16,PROMO_B2_17,PROMO_B2_18,PROMO_B2_19,PROMO_B2_20,PROMO_B2_21,PROMO_B2_22,PROMO_B2_23,PROMO_B2_24,PROMO_B2_25,PROMO_B2_26,PROMO_B2_27,PROMO_B2_28,PROMO_B2_29,PROMO_B2_30,PROMO_B2_31,PROMO_B2_32,PROMO_B2_33,PROMO_B2_34,PROMO_B2_35,PROMO_B2_36,PROMO_B2_37,PROMO_B2_38,PROMO_B2_39,PROMO_B2_40,PROMO_B2_41,PROMO_B2_42,PROMO_B2_43,PROMO_B2_44,PROMO_B2_45,PROMO_B3_1,PROMO_B3_2,PROMO_B3_3,PROMO_B3_4,PROMO_B3_5,PROMO_B3_6,PROMO_B3_7,PROMO_B3_8,PROMO_B3_9,PROMO_B3_10,PROMO_B3_11,PROMO_B3_12,PROMO_B3_13,PROMO_B3_14,PROMO_B3_15,PROMO_B3_16,PROMO_B3_17,PROMO_B3_18,PROMO_B3_19,PROMO_B3_20,PROMO_B3_21,PROMO_B4_1,PROMO_B4_2,PROMO_B4_3,PROMO_B4_4,PROMO_B4_5,PROMO_B4_6,PROMO_B4_7,PROMO_B4_8,PROMO_B4_9,PROMO_B4_10
9/24/2014,3,0,6,6,2,2,5,4,4,2,1,14,2,1,7,0,0,2,14,5,1,0,5,7,7,3,1,1,2,2,2,4,3,4,0,0,3,0,2,0,4,4,0,2,5,25,3,6,12,2,8,2,0,0,1,0,13,1,11,6,0,0,3,4,1,3,2,6,6,13,2,7,2,2,2,11,1,6,14,5,3,12,4,2,3,3,0,0,2,0,0,2,0,0,0,2,1,0,4,0,0,0,3,0,1,2,1,0,18,1,0,1,2,2,4,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2014,9,0,3,5,0,0,4,1,1,3,2,26,6,2,0,1,3,3,0,14,1,0,0,2,0,2,4,2,1,2,3,6,1,4,0,1,5,13,4,2,3,3,0,0,4,7,0,2,6,4,5,4,0,0,3,0,12,0,3,12,0,1,9,3,3,5,3,3,1,12,3,10,4,1,4,5,6,10,10,3,7,1,10,0,4,4,0,0,0,0,2,4,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,7,2,4,0,2,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/26/2014,14,4,4,2,1,1,1,2,7,2,1,18,3,3,5,4,1,3,2,5,5,2,1,7,0,3,1,2,4,1,8,7,3,3,2,3,11,5,9,2,4,1,0,4,8,14,9,1,6,2,10,9,2,1,4,0,13,1,6,7,0,0,5,7,4,5,7,3,3,9,7,4,2,2,10,8,9,4,8,7,3,5,2,4,4,9,0,0,3,3,2,6,0,2,0,0,3,9,0,2,0,0,10,5,0,3,0,2,3,0,3,1,2,2,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/2014,11,9,2,6,2,2,3,4,7,5,3,31,2,5,2,3,0,4,2,24,2,3,5,3,0,2,1,2,4,5,8,5,0,2,2,1,7,14,4,5,2,3,3,0,1,22,15,2,13,1,13,3,2,0,9,6,31,0,6,11,2,2,7,9,13,5,8,6,19,6,14,22,4,1,4,1,8,10,18,10,8,4,7,11,4,8,0,1,3,0,3,7,1,2,4,4,3,2,10,3,0,2,10,7,6,1,6,2,9,4,5,2,10,1,11,15,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/2014,2,1,0,0,1,0,1,4,2,1,3,10,1,0,3,1,0,4,0,5,1,2,1,0,7,0,0,1,2,2,1,7,0,1,0,0,1,2,1,0,11,4,0,3,1,13,5,4,2,2,3,0,0,2,3,0,10,3,2,8,0,0,1,2,1,1,1,3,5,3,0,7,1,0,1,3,10,8,1,5,5,2,4,1,4,5,0,2,1,1,1,2,1,0,2,1,3,0,1,0,1,0,2,0,2,0,1,2,1,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/2014,4,3,3,2,0,0,5,3,7,2,0,20,6,3,3,6,4,2,7,6,1,1,1,3,0,0,1,0,5,3,4,2,1,0,5,0,6,0,0,0,3,2,0,2,3,26,2,3,5,2,14,2,0,1,4,0,5,1,3,1,1,1,7,3,3,0,4,4,2,0,2,2,1,3,0,4,5,2,3,0,7,4,2,7,4,20,0,1,4,0,2,12,0,0,3,2,0,1,0,1,3,0,4,1,0,3,0,0,2,5,0,1,3,7,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2014,13,0,2,3,1,2,2,6,1,2,4,21,4,7,3,0,3,4,1,20,3,1,5,0,5,2,1,0,2,0,8,3,1,2,4,1,12,1,2,0,2,2,0,4,4,8,1,1,9,1,3,6,0,0,6,1,7,0,6,6,1,1,0,1,5,1,2,4,0,9,3,4,2,0,4,5,7,3,7,0,3,5,5,6,1,5,3,0,0,0,0,3,0,2,0,0,2,1,0,0,1,0,1,0,0,2,0,1,5,4,3,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,5,0,2,2,3,1,5,1,11,0,4,11,2,2,2,1,0,5,3,4,3,1,2,6,7,0,1,1,2,4,7,5,1,0,6,0,9,10,2,1,10,1,1,1,3,21,2,2,5,4,8,3,1,0,4,1,14,4,0,4,0,0,4,4,2,1,8,4,5,15,1,2,1,5,3,5,12,2,9,9,1,1,3,2,3,1,0,0,1,0,0,4,0,2,0,1,0,0,3,1,1,0,2,1,0,3,1,0,2,0,2,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/2014,2,12,4,0,1,2,4,1,8,3,8,145,6,4,1,0,0,4,0,8,2,12,4,0,6,2,2,4,3,0,6,85,0,0,4,4,83,48,8,3,2,51,0,3,11,9,5,1,3,2,8,0,3,0,4,3,14,0,0,8,0,0,4,5,7,0,3,4,7,7,0,5,2,1,1,1,8,9,3,0,6,3,3,1,4,6,0,0,0,2,2,2,1,0,3,1,1,0,1,1,1,0,1,5,2,0,0,0,5,0,3,0,5,2,2,7,2,10,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/3/2014,9,15,8,3,4,1,1,2,6,2,6,99,3,4,12,0,0,5,0,7,0,1,5,29,9,0,2,13,4,3,5,59,1,0,1,2,65,36,3,3,3,23,0,1,2,16,4,3,18,7,6,7,2,3,7,5,17,4,2,11,0,0,4,8,6,4,6,10,12,18,1,3,16,0,0,0,6,6,5,2,10,3,10,4,8,12,2,1,0,0,1,3,0,0,2,1,1,0,3,0,1,0,2,4,0,3,1,1,10,1,1,4,2,0,0,5,1,13,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2014,8,13,2,6,3,1,2,4,5,6,5,114,8,4,4,4,0,7,2,21,3,3,4,9,3,0,2,8,2,7,5,103,2,3,1,4,105,57,14,3,2,51,4,6,7,28,12,4,18,1,17,5,3,1,6,5,16,0,8,15,3,1,6,6,11,5,4,10,0,2,14,14,1,5,10,8,32,11,15,11,9,6,3,3,3,7,0,2,3,0,2,7,2,1,6,3,6,4,5,1,6,0,4,2,1,2,1,0,4,4,0,0,4,1,2,4,3,11,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2014,0,1,1,5,0,0,0,3,4,1,0,105,0,0,2,2,0,0,2,6,2,0,1,0,0,1,1,1,1,2,2,55,0,0,0,0,55,29,0,1,1,30,4,1,1,1,0,4,1,1,6,3,2,0,5,2,16,0,5,3,0,0,2,1,0,3,2,2,0,0,1,5,3,0,1,0,7,2,3,4,9,1,4,3,1,3,0,0,0,1,3,1,0,1,0,0,0,0,2,4,2,0,3,5,2,1,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/2014,5,2,2,0,2,4,2,3,25,3,2,101,6,0,0,2,0,1,0,2,1,1,6,3,6,0,1,4,4,2,0,60,0,1,2,0,37,55,6,1,4,32,0,2,3,9,1,0,0,3,1,2,0,1,5,0,7,0,2,3,1,0,4,2,2,1,2,6,6,0,4,1,1,1,4,6,5,2,2,5,4,0,0,2,3,6,2,0,2,2,1,8,2,0,2,1,3,1,3,0,2,1,1,3,1,0,0,1,1,0,0,1,0,0,5,0,1,5,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2014,1,3,1,5,2,0,15,2,5,3,6,50,2,2,3,2,0,0,3,5,0,5,10,0,1,0,0,3,1,0,5,15,1,3,3,0,26,30,29,1,22,23,0,3,7,4,0,6,1,7,6,1,0,0,6,2,4,0,1,5,0,1,5,3,2,5,2,3,4,4,0,7,3,1,3,2,7,6,4,3,5,2,0,3,1,3,2,0,0,0,2,0,1,0,2,6,2,0,3,0,3,0,4,0,3,0,0,0,9,0,2,8,4,2,1,0,6,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2014,4,0,2,1,2,0,1,7,18,5,1,52,9,3,1,3,1,1,6,28,3,4,22,33,4,1,1,9,8,8,27,21,1,0,2,1,35,12,36,1,1,18,0,0,2,15,0,2,10,2,1,1,0,0,3,2,11,1,0,5,1,1,4,2,3,0,3,3,6,9,6,4,1,1,2,2,5,9,2,2,7,3,2,2,0,5,1,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,0,0,2,2,9,3,3,0,1,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/2014,5,0,3,3,1,0,1,3,22,1,1,45,20,8,2,2,0,9,2,21,2,2,8,3,2,1,2,9,7,10,6,30,5,3,1,1,35,33,7,6,1,21,1,3,4,5,1,2,4,4,2,2,2,1,5,5,6,1,2,8,2,1,4,5,5,0,1,6,3,9,0,12,3,1,3,0,5,5,10,4,3,3,1,3,4,1,1,0,1,2,5,6,0,0,1,2,1,3,4,0,0,1,2,0,0,0,0,1,4,0,0,2,3,0,1,3,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2014,2,0,3,4,4,1,0,5,15,5,2,90,5,3,0,4,0,6,0,2,2,4,2,0,1,1,3,2,3,1,1,26,2,1,2,1,66,24,2,3,2,24,0,0,4,9,4,2,4,3,2,2,0,1,7,7,11,0,0,4,0,0,2,4,3,0,2,6,4,3,0,9,1,1,3,1,3,3,7,8,2,1,2,5,2,14,0,0,1,0,3,3,0,1,0,2,1,1,1,0,2,0,3,2,0,3,1,0,10,2,2,0,3,1,1,1,1,10,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2014,9,5,3,2,4,1,5,1,25,1,1,106,5,8,3,2,1,0,4,22,3,3,5,6,1,1,1,4,5,3,10,45,1,3,3,9,66,36,17,3,4,21,2,4,4,34,3,6,10,2,3,4,3,0,3,8,25,1,8,8,1,0,3,4,6,6,1,4,14,21,10,4,4,5,2,7,9,9,4,9,9,5,4,5,4,11,2,0,3,3,3,5,2,3,2,3,1,3,4,1,2,1,3,3,3,2,2,1,8,0,9,1,8,1,0,10,4,4,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2014,3,1,2,1,1,0,1,0,13,1,1,30,2,1,1,2,0,1,0,35,2,1,0,5,2,1,1,5,3,3,5,5,0,0,0,1,19,2,15,2,1,1,3,1,0,1,0,2,1,3,2,2,3,1,1,1,5,0,2,3,1,0,3,4,1,4,2,0,7,5,1,1,0,4,4,3,3,3,1,3,38,1,2,3,1,0,1,0,1,2,0,6,0,2,2,0,0,0,4,1,3,1,4,1,2,3,0,0,3,0,3,1,5,0,0,2,3,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2014,3,0,1,3,0,0,1,4,31,3,0,24,2,5,1,5,0,5,3,31,0,4,3,4,3,4,2,7,1,0,0,3,1,1,4,1,39,4,13,2,0,5,0,2,1,12,4,1,0,1,0,1,0,1,1,1,13,1,8,2,0,1,2,2,4,0,0,0,15,15,0,2,4,0,2,5,6,3,11,4,5,1,1,6,2,2,0,0,0,2,2,3,0,0,1,0,3,0,3,0,2,0,3,3,0,0,0,0,11,0,6,7,6,0,2,3,1,3,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2014,13,0,2,4,3,3,1,6,8,1,0,45,2,4,3,7,4,5,4,13,1,1,3,12,12,3,1,14,1,0,4,21,1,2,3,2,23,16,25,0,6,21,1,1,9,11,1,4,2,1,1,2,1,0,3,2,5,0,1,12,1,0,3,1,4,0,0,9,4,6,2,8,3,1,11,12,9,4,13,0,2,2,2,2,4,6,0,0,0,1,0,0,0,0,1,2,2,1,2,0,0,0,7,3,1,0,2,0,16,3,2,0,3,4,0,4,4,7,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2014,9,1,3,1,4,2,2,2,2,3,1,19,1,5,4,1,1,3,3,8,1,9,3,0,4,0,3,1,1,0,3,17,1,4,3,1,0,9,3,1,6,11,0,4,3,12,3,3,6,5,6,1,2,4,2,3,9,0,0,4,0,0,5,4,2,3,1,5,10,6,1,5,0,1,9,3,6,5,11,4,9,1,0,1,3,0,0,1,0,4,3,0,1,1,0,1,7,0,0,0,0,4,3,2,1,3,0,0,2,0,7,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/2014,6,7,4,3,3,0,3,3,4,0,0,14,4,3,1,1,0,3,0,6,2,1,1,2,6,3,1,1,2,2,1,10,0,1,0,2,5,11,3,2,3,3,1,4,5,12,2,1,8,5,1,3,0,4,3,5,8,1,1,16,0,2,2,3,0,5,2,5,8,8,2,3,0,1,3,4,7,6,3,3,1,2,0,1,2,9,0,0,36,46,3,3,2,1,19,3,55,1,3,0,32,57,83,63,1,7,0,12,5,0,0,2,4,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
10/17/2014,8,0,5,4,3,0,1,2,3,2,5,20,5,3,0,2,0,2,1,7,2,2,0,0,6,2,1,4,3,3,4,14,2,2,2,3,3,3,4,4,1,1,0,0,6,10,2,1,11,4,1,2,2,1,3,2,20,1,2,4,0,1,4,4,2,2,2,4,6,12,3,6,1,3,3,7,7,3,6,11,6,3,1,1,4,12,0,0,46,71,9,22,9,2,48,4,53,7,6,0,35,53,111,81,2,9,0,6,11,2,2,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
