wage,education,experience,ethnicity,smsa,south,age,nearcollege,nearcollege2,nearcollege4,enrolled,married,education66,smsa66,south66,feducation,meducation,fameducation,kww,iq,parents14,library14
761,14,9,0,1,0,29,1,yes,public,no,yes,12,no,no,9,8,8,41,113,both,no
493,10,15,0,1,0,31,1,yes,private,no,yes,10,yes,no,9.93999958,10.25,9,32,81,both,yes
445,16,2,0,1,0,24,1,yes,private,no,yes,9,yes,no,12,12,3,34,111,both,yes
425,12,7,0,1,0,25,1,yes,private,no,yes,8,yes,no,8,9,8,20,#N/A,both,yes
750,16,2,0,1,0,24,1,yes,private,yes,no,9,yes,no,12,12,3,24,112,both,yes
700,16,2,0,1,0,24,1,yes,private,no,yes,9,yes,no,12,12,3,30,114,both,yes
438,12,6,0,1,0,24,1,yes,private,no,yes,8,yes,no,9,9,7,33,#N/A,both,yes
608,12,11,0,1,0,29,1,yes,private,no,yes,12,yes,no,12,12,3,30,111,both,yes
450,13,5,0,1,0,24,1,yes,private,no,yes,9,yes,no,7,8,8,32,106,both,no
313,3,17,0,1,0,26,1,yes,public,no,yes,3,yes,no,4,0,8,6,#N/A,both,no
250,7,20,1,1,0,33,1,yes,public,no,yes,6,yes,no,6,5,8,#N/A,#N/A,both,no
500,14,13,0,1,0,33,1,yes,public,no,yes,12,yes,no,12,12,3,26,79,both,no
365,12,8,0,1,0,26,0,no,none,no,no,10,no,no,11,12,6,28,98,both,yes
813,12,8,0,1,0,26,0,no,none,no,yes,10,no,no,10,12,6,28,105,both,yes
326,12,7,0,0,0,25,0,no,none,no,no,8,no,no,10,12,6,33,#N/A,both,yes
524,12,11,0,0,0,29,0,no,none,no,yes,10,no,no,9.93999958,10,9,29,105,singlemom,no
815,13,9,0,1,0,28,0,no,none,no,yes,13,no,no,9,12,6,44,118,both,yes
750,12,10,0,1,0,28,0,no,none,no,yes,12,yes,no,11,12,6,35,100,step,yes
525,17,1,0,1,0,24,0,no,none,no,yes,8,yes,no,9,10,7,36,#N/A,both,yes
1125,12,14,0,1,0,32,0,no,none,no,yes,12,yes,no,8,12,6,38,90,both,yes
625,12,10,0,1,0,28,0,no,none,no,no,11,yes,no,8,9,8,34,95,both,yes
715,14,5,0,1,0,25,0,no,none,no,yes,10,yes,no,12,12,3,24,112,both,yes
591,12,13,0,0,0,31,0,no,none,no,yes,12,no,no,8,12,6,32,96,both,yes
404,17,4,0,1,0,27,0,no,none,yes,no,12,yes,no,12,12,3,37,127,both,yes
675,12,10,0,1,0,28,1,no,private,no,yes,11,yes,no,10,12,6,39,120,both,yes
444,12,7,0,1,0,25,1,no,private,no,no,10,yes,no,10,12,6,41,123,both,yes
488,12,6,0,1,0,24,1,no,private,no,yes,8,yes,no,10,12,6,34,#N/A,both,yes
695,9,19,0,1,0,34,1,no,private,no,yes,8,yes,no,10,6,8,42,#N/A,both,yes
700,12,7,0,1,1,25,1,no,private,yes,yes,9,yes,no,10,12,6,25,98,both,no
325,12,6,0,1,1,24,1,no,private,no,yes,6,yes,no,7,10,8,24,#N/A,both,no
556,9,10,0,1,0,25,1,no,private,no,yes,8,yes,no,12,11,5,30,#N/A,both,yes
325,12,8,0,1,0,26,1,yes,public,no,no,10,yes,no,8,12,6,25,114,both,yes
668,13,7,0,1,0,26,1,yes,public,no,yes,10,yes,no,15,16,1,32,103,both,yes
2404,18,7,0,1,0,31,1,yes,public,no,yes,15,no,no,18,16,1,40,121,both,yes
758,16,3,0,1,0,25,1,yes,public,yes,no,9,yes,no,12,14,2,38,117,both,no
986,16,12,0,1,0,34,1,yes,public,no,yes,16,yes,no,12,12,3,44,90,both,yes
577,12,7,0,1,0,25,1,yes,public,no,yes,9,yes,no,12,12,3,32,125,both,yes
286,17,6,0,0,0,29,1,yes,public,no,yes,13,yes,no,12,12,3,39,104,both,yes
231,14,8,0,1,1,28,1,yes,public,no,no,11,yes,no,18,16,1,40,106,both,yes
513,12,7,0,1,0,25,1,yes,public,no,yes,6,yes,no,7,10,8,33,#N/A,both,yes
615,15,7,0,1,0,28,1,yes,public,no,no,12,yes,no,9,10,7,36,122,both,yes
700,15,4,0,1,0,25,1,yes,public,no,yes,9,yes,no,9,10,7,43,120,both,yes
714,18,9,0,1,0,33,1,yes,public,no,yes,16,yes,no,12,7,5,41,112,both,yes
701,9,15,0,1,0,30,1,yes,public,no,yes,8,yes,no,8,8,8,31,#N/A,both,no
462,12,6,1,1,0,24,1,yes,public,no,yes,8,yes,no,7,9,8,29,#N/A,both,yes
868,18,4,0,1,0,28,1,yes,private,no,no,13,yes,no,8,9,8,34,109,both,yes
917,16,7,0,0,0,29,1,yes,private,no,no,14,yes,no,9,10,7,46,128,both,yes
1065,12,9,0,1,0,27,1,yes,private,no,yes,12,yes,no,12,12,3,35,97,both,yes
400,12,11,0,1,1,29,1,no,public,no,no,12,yes,no,12,12,3,35,96,both,yes
640,12,9,0,1,0,27,1,no,public,no,yes,12,yes,no,12,12,3,41,103,both,yes
285,13,5,0,1,0,24,1,no,public,no,no,7,yes,no,8,8,8,16,#N/A,both,no
641,17,4,0,1,1,27,1,no,public,yes,no,12,yes,no,12,12,3,38,127,both,yes
389,13,13,0,1,0,32,1,yes,public,no,yes,12,yes,no,9.93999958,4,9,21,#N/A,both,no
1010,12,7,0,1,0,25,1,yes,public,no,yes,10,yes,no,12,10,5,29,#N/A,both,yes
817,12,6,0,0,0,24,1,yes,public,no,yes,10,yes,no,8,12,6,44,97,both,yes
975,17,4,0,1,0,27,1,yes,public,no,yes,11,yes,no,10,9,7,43,120,both,yes
750,12,11,1,1,0,29,1,yes,public,no,no,12,yes,no,6,7,8,21,78,both,yes
463,15,3,0,0,0,24,1,yes,public,no,yes,10,yes,no,7,8,8,46,118,both,yes
1387,12,10,0,1,0,28,1,yes,public,no,yes,12,yes,no,12,10.25,5,#N/A,#N/A,both,yes
577,12,7,0,1,0,25,1,yes,public,no,no,10,yes,no,12,10.25,5,41,#N/A,both,yes
401,12,9,0,1,0,27,1,yes,public,no,no,11,yes,no,11,9,7,27,89,both,yes
320,10,10,0,1,0,26,1,yes,public,no,yes,9,yes,no,11,9,7,24,#N/A,both,yes
514,12,9,0,1,0,27,1,yes,public,no,yes,10,yes,no,14,12,2,36,#N/A,both,yes
208,11,8,0,1,0,25,1,yes,public,no,no,9,yes,no,14,12,2,#N/A,#N/A,both,yes
1192,17,4,0,1,0,27,1,yes,public,yes,yes,13,yes,no,8,6,8,50,122,both,yes
625,14,6,0,1,0,26,1,yes,public,no,no,11,yes,no,7,6,8,33,98,both,no
481,17,11,0,1,0,34,1,yes,public,no,yes,14,yes,no,7,7,8,44,#N/A,both,no
714,13,8,0,1,0,27,1,yes,public,yes,yes,12,yes,no,12,12,3,18,101,both,yes
625,11,10,0,1,0,27,1,yes,public,no,yes,10,yes,no,1,4,8,30,#N/A,both,yes
553,12,12,0,1,0,30,1,yes,public,no,yes,12,yes,no,9.93999958,7,9,39,112,both,yes
579,12,16,0,1,0,34,1,yes,public,no,yes,12,yes,no,5,2,8,32,88,both,yes
841,18,4,0,1,0,28,1,yes,public,no,no,13,yes,no,12,16,2,52,#N/A,both,no
1923,18,9,0,1,0,33,1,yes,public,no,yes,17,yes,no,12,12,3,48,136,both,yes
806,16,4,0,1,0,26,1,yes,public,no,yes,11,yes,no,13,10,5,50,124,both,yes
344,12,11,1,1,0,29,1,yes,public,no,yes,12,yes,no,9.93999958,6,9,31,96,singlemom,no
962,12,14,0,1,0,32,1,yes,public,no,yes,12,yes,no,11,14,6,39,97,both,yes
600,12,14,0,0,0,32,1,yes,public,no,yes,11,yes,no,10,10,7,40,#N/A,both,yes
837,18,10,0,1,0,34,1,yes,public,no,yes,18,yes,no,12,10,5,49,107,both,yes
625,16,2,0,1,0,24,1,yes,public,no,no,8,yes,no,9.93999958,10.25,9,41,#N/A,other,yes
563,16,6,0,1,0,28,1,yes,public,no,yes,13,yes,no,9.93999958,10.25,9,41,111,both,yes
1410,16,6,0,1,0,28,1,yes,public,no,yes,12,yes,no,10,10,7,43,102,both,yes
480,12,7,0,1,0,25,1,yes,public,no,yes,11,yes,no,9.93999958,12,4,30,115,both,yes
600,12,6,0,1,0,24,1,yes,public,yes,no,9,yes,no,7,8,8,32,94,both,yes
300,9,13,0,1,0,28,1,yes,public,no,yes,8,yes,no,9.93999958,0,9,30,#N/A,singlemom,no
505,9,10,0,1,0,25,1,yes,public,no,yes,8,yes,no,9.93999958,0,9,20,#N/A,singlemom,no
417,14,5,1,1,0,25,1,yes,public,no,no,11,yes,no,7,12,6,31,92,both,yes
300,12,6,1,1,0,24,1,yes,public,no,yes,8,yes,no,7,12,6,27,#N/A,both,yes
865,18,3,0,1,0,27,1,yes,public,no,no,11,yes,no,14,14,1,37,#N/A,both,yes
300,16,3,0,1,0,25,1,yes,public,no,no,10,yes,no,16,13,1,33,116,both,yes
721,12,14,0,1,0,32,1,yes,public,no,yes,12,yes,no,9,6,8,41,101,both,yes
856,12,16,0,1,0,34,1,yes,public,no,yes,11,yes,no,8,10.25,9,32,99,both,yes
738,10,14,0,1,0,30,1,yes,public,no,yes,10,yes,no,10,7,8,42,106,both,yes
1058,17,8,1,1,0,31,1,yes,public,no,yes,14,yes,no,15,12,2,40,#N/A,other,yes
529,12,14,1,1,0,32,1,yes,public,no,no,12,yes,no,6,8,8,25,#N/A,both,no
572,11,17,0,1,0,34,1,yes,public,no,yes,11,yes,no,6,10.25,9,30,122,step,yes
805,12,14,0,0,0,32,1,yes,public,no,yes,12,yes,no,9.93999958,9,9,32,88,both,yes
400,10,14,0,1,0,30,1,yes,public,no,no,10,yes,no,6,8,8,28,59,both,yes
962,18,5,0,1,0,29,1,yes,public,no,yes,15,yes,no,12,16,2,48,126,both,yes
817,18,3,0,1,0,27,1,yes,public,no,no,12,yes,no,13,16,1,40,126,both,yes
740,13,9,0,1,0,28,1,yes,public,no,yes,13,yes,no,14,12,2,47,#N/A,both,yes
721,18,6,0,1,0,30,1,yes,public,no,yes,15,yes,no,12,12,3,54,105,both,yes
913,18,0,0,1,0,24,1,yes,public,no,no,10,yes,no,16,16,1,29,123,both,yes
379,17,4,0,1,0,27,1,yes,public,no,no,12,yes,no,8,12,6,30,119,both,yes
350,14,6,0,1,0,26,1,yes,public,no,no,11,yes,no,8,12,6,35,108,other,yes
694,11,16,0,1,0,33,1,yes,public,no,no,11,yes,no,8,8,8,36,93,both,yes
1014,12,14,0,1,1,32,1,yes,public,no,no,12,yes,no,9.93999958,12,4,38,82,both,yes
1136,18,10,0,1,0,34,1,yes,public,no,yes,17,yes,no,16,16,1,49,123,both,yes
1709,18,6,0,1,0,30,1,yes,public,no,yes,16,yes,no,16,16,1,45,134,both,yes
529,12,8,0,1,0,26,1,yes,public,no,yes,10,yes,no,12,8,5,29,84,both,yes
673,17,9,1,1,0,32,1,yes,public,no,no,16,yes,no,12,16,2,38,101,both,yes
1010,17,5,0,1,0,28,1,yes,public,yes,no,13,yes,no,16,13,1,45,125,both,yes
846,18,4,0,1,0,28,1,yes,public,no,yes,14,no,no,17,12,2,43,117,both,yes
710,11,10,0,1,0,27,1,yes,public,no,yes,11,yes,no,12,12,3,36,98,both,yes
820,16,4,0,0,0,26,1,yes,public,no,yes,10,yes,no,12,13,2,41,118,both,yes
447,12,6,0,1,0,24,1,yes,public,no,no,7,yes,no,12,13,2,#N/A,#N/A,both,yes
500,15,4,0,1,0,25,1,yes,public,no,yes,9,yes,no,9,10,7,26,129,both,yes
1049,16,9,0,1,0,31,1,yes,public,no,yes,16,yes,no,12,12,3,44,96,both,yes
1202,18,5,0,1,0,29,1,yes,public,no,yes,14,yes,no,16,12,2,40,124,both,yes
690,12,15,0,1,0,33,1,yes,public,no,yes,11,yes,no,8,10.25,9,27,#N/A,both,yes
648,16,6,0,1,0,28,1,yes,public,no,yes,13,yes,no,8,10,8,42,122,both,yes
875,13,11,0,1,0,30,1,yes,public,no,yes,13,yes,no,12,12,3,37,85,both,yes
548,17,2,0,1,0,25,1,yes,public,yes,yes,9,yes,no,12,12,3,39,112,both,yes
600,7,15,0,1,0,28,1,yes,public,no,yes,7,yes,no,8,9,8,30,#N/A,both,no
2244,15,13,0,1,0,34,1,yes,public,no,yes,15,yes,no,12,8,5,45,111,both,yes
1442,12,13,0,1,0,31,1,yes,public,no,yes,12,yes,no,12,8,5,42,90,both,yes
320,12,16,1,1,0,34,1,yes,public,no,yes,11,yes,no,9.93999958,10.25,9,38,#N/A,other,yes
1262,18,9,0,1,0,33,1,yes,public,no,yes,17,yes,no,10,16,6,43,101,both,yes
600,12,6,0,1,0,24,1,yes,public,no,yes,9,yes,no,11,9,7,18,100,step,yes
300,11,9,1,1,0,26,1,yes,public,no,no,9,yes,no,9.93999958,10,9,25,95,both,no
538,16,2,0,1,0,24,1,yes,public,no,no,9,yes,no,12,12,3,44,120,both,yes
744,12,15,0,0,0,33,1,yes,public,no,yes,12,yes,no,11,10.25,9,44,#N/A,both,yes
846,12,15,0,1,0,33,1,yes,public,yes,yes,12,yes,no,9.93999958,12,4,36,101,singlemom,yes
813,16,7,0,1,0,29,1,yes,public,no,yes,14,yes,no,12,12,3,44,#N/A,both,yes
1000,12,10,0,1,0,28,1,yes,public,no,yes,11,yes,no,9.93999958,8,9,34,90,both,no
561,16,4,0,1,0,26,1,yes,public,no,yes,11,yes,no,12,15,2,34,122,both,yes
285,18,2,0,1,0,26,1,yes,public,no,no,11,yes,no,18,18,1,41,140,both,yes
437,16,5,0,1,0,27,1,yes,public,no,yes,11,yes,no,16,12,2,37,106,both,yes
325,13,6,0,1,0,25,1,yes,public,no,no,9,yes,no,12,12,3,27,93,both,no
580,16,6,0,1,0,28,1,yes,public,no,yes,12,yes,no,10,12,6,30,119,both,yes
588,16,4,1,1,0,26,1,yes,public,no,no,10,yes,no,12,12,3,33,95,both,yes
801,18,5,0,1,0,29,1,yes,public,no,yes,13,yes,no,14,12,2,44,115,both,yes
312,14,5,0,1,0,25,1,yes,public,no,no,10,yes,no,8,10,8,32,119,both,yes
250,12,11,1,1,0,29,1,yes,public,no,no,11,yes,no,4,11,8,19,67,step,no
500,15,6,1,1,0,27,1,yes,public,no,no,11,yes,no,4,11,8,34,97,step,no
750,12,15,1,1,0,33,1,yes,public,no,yes,12,yes,no,9.93999958,12,4,28,111,singlemom,yes
343,13,12,0,1,1,31,1,yes,public,yes,yes,12,yes,no,11,11,7,41,101,both,yes
250,15,7,0,1,0,28,1,yes,public,no,no,11,yes,no,11,11,7,32,112,both,#N/A
700,16,2,0,1,0,24,1,yes,public,yes,yes,9,yes,no,12,10,5,26,107,both,yes
400,12,7,0,1,0,25,1,yes,public,no,no,9,yes,no,8,8,8,22,93,both,no
555,17,4,0,1,0,27,1,yes,public,no,yes,11,yes,no,14,12,2,37,122,both,yes
699,15,7,0,1,0,28,1,yes,public,no,yes,13,yes,no,12,12,3,38,106,both,yes
1923,14,4,0,1,0,24,1,yes,public,no,yes,8,yes,no,12,12,3,31,#N/A,both,yes
1216,18,8,0,1,0,32,1,yes,public,no,no,16,yes,no,9.93999958,10,9,49,127,both,yes
615,16,7,0,1,0,29,1,yes,public,no,yes,14,yes,no,12,12,3,35,113,both,yes
745,14,5,0,1,0,25,1,yes,public,no,no,10,yes,no,12,12,3,36,115,both,yes
458,16,2,0,1,0,24,1,yes,public,no,no,8,yes,no,18,14,1,37,#N/A,both,yes
647,18,1,0,1,0,25,1,yes,public,no,no,10,yes,no,16,10,5,45,118,both,yes
745,12,7,0,1,0,25,1,yes,public,no,yes,10,yes,no,8,12,6,37,106,both,yes
815,16,3,0,1,1,25,1,yes,public,no,yes,10,yes,no,17,12,2,40,118,both,yes
865,16,9,0,1,0,31,1,yes,public,no,yes,16,yes,no,13,10,5,46,126,both,yes
542,12,10,0,1,0,28,1,yes,public,no,yes,10,yes,no,7,8,8,40,95,both,yes
365,13,8,0,1,0,27,1,yes,public,no,yes,11,yes,no,18,12,2,35,107,both,yes
417,10,8,0,1,0,24,1,yes,public,no,yes,9,yes,no,18,12,2,32,100,both,yes
657,16,5,0,1,0,27,1,yes,public,no,no,12,yes,no,9.93999958,12,4,40,102,singlemom,yes
529,15,5,0,1,0,26,1,yes,public,no,no,11,yes,no,9.93999958,12,4,43,113,singlemom,yes
851,17,6,0,1,0,29,1,yes,public,no,yes,13,yes,no,8,12,6,46,96,both,yes
663,12,7,0,1,0,25,1,yes,public,no,yes,10,yes,no,12,9,5,32,106,both,yes
529,16,2,0,1,0,24,1,yes,public,yes,yes,9,yes,no,12,12,3,33,#N/A,both,yes
889,18,4,0,1,0,28,1,yes,public,no,yes,13,yes,no,9,12,6,47,111,both,no
865,17,5,0,1,1,28,1,yes,public,yes,yes,13,yes,no,9.93999958,12,4,43,113,both,yes
231,18,2,0,1,1,26,1,yes,public,no,yes,11,yes,no,18,12,2,46,138,both,yes
802,12,14,0,0,1,32,1,yes,public,no,yes,12,yes,no,10,9,7,#N/A,110,both,yes
533,13,8,0,1,0,27,1,yes,public,yes,yes,12,yes,no,12,12,3,50,105,both,yes
775,15,4,1,1,0,25,1,yes,public,no,yes,10,yes,no,12,14,2,29,85,both,yes
476,14,4,1,1,0,24,1,yes,public,yes,no,9,yes,no,12,14,2,26,#N/A,both,yes
865,16,11,0,1,0,33,1,yes,public,no,yes,16,yes,no,16,10.25,5,46,113,both,yes
1014,16,6,0,0,0,28,1,yes,public,no,yes,13,no,no,10,12,6,51,117,both,yes
641,18,8,0,1,0,32,1,yes,public,no,yes,16,yes,no,16,16,1,56,126,both,yes
333,16,2,0,1,0,24,1,yes,public,no,yes,9,yes,no,10,10,7,34,125,both,yes
556,11,17,1,1,0,34,1,yes,public,no,yes,11,yes,no,8,9,8,18,#N/A,both,#N/A
528,18,2,0,1,0,26,1,yes,public,no,no,10,yes,no,8,12,6,37,125,both,yes
635,12,8,0,1,0,26,1,yes,public,yes,yes,10,yes,no,12,12,3,32,#N/A,both,yes
500,11,10,1,1,1,27,1,yes,public,no,yes,10,yes,no,3,10.25,9,37,#N/A,other,no
1154,16,12,1,1,0,34,1,yes,public,yes,yes,16,yes,no,9.93999958,12,4,49,89,both,yes
855,18,2,0,1,0,26,1,yes,public,no,yes,11,yes,no,9.93999958,10.25,9,40,#N/A,both,yes
479,12,10,0,0,0,28,1,yes,public,no,yes,11,yes,no,16,12,2,38,#N/A,both,yes
817,18,1,0,1,1,25,1,yes,public,no,yes,10,yes,no,12,11,5,31,125,both,yes
692,18,5,0,1,0,29,1,yes,public,no,yes,14,no,no,18,12,2,47,129,both,yes
989,16,11,0,0,0,33,1,yes,public,no,yes,16,yes,no,12,8,5,47,118,both,yes
447,16,9,0,1,1,31,1,yes,public,yes,yes,16,yes,no,9.93999958,12,4,34,114,both,yes
1002,18,10,0,1,0,34,1,yes,public,no,yes,17,yes,no,16,12,2,40,121,both,yes
1241,18,10,0,1,0,34,1,yes,public,no,no,17,yes,no,12,12,3,51,115,both,yes
921,14,12,0,0,0,32,1,yes,public,no,yes,13,yes,no,9.93999958,12,4,44,120,step,yes
571,12,10,0,1,0,28,1,yes,public,no,no,12,yes,no,7,8,8,37,85,both,#N/A
525,12,13,0,1,0,31,1,yes,public,no,yes,12,yes,no,6,11,8,43,109,both,yes
1154,12,10,0,1,0,28,1,yes,public,no,yes,12,yes,no,8,12,6,42,117,both,yes
480,12,6,1,1,0,24,1,yes,public,no,yes,7,yes,no,5,10,8,31,#N/A,both,no
839,11,7,0,1,0,24,1,yes,public,no,yes,8,yes,no,9.93999958,10,9,29,#N/A,singlemom,yes
1402,14,13,0,1,0,33,1,yes,public,no,yes,13,yes,no,10,10,7,42,#N/A,both,yes
400,13,8,1,1,0,27,1,yes,public,no,no,10,yes,no,9.93999958,10.25,9,21,#N/A,both,yes
710,12,15,0,1,0,33,1,yes,public,no,no,11,yes,no,12,8,5,43,#N/A,both,yes
635,14,4,0,1,0,24,1,yes,public,no,yes,9,yes,no,10,12,6,29,104,both,yes
388,13,7,0,1,0,26,1,yes,public,no,no,11,yes,no,11,12,6,28,109,both,yes
688,12,8,0,1,0,26,1,yes,public,no,yes,10,yes,no,8,10,8,28,105,both,yes
630,12,16,0,1,0,34,1,yes,public,no,yes,11,yes,no,9.93999958,10.25,9,36,85,both,yes
1044,15,13,0,1,0,34,1,no,private,no,no,12,yes,no,12,8,5,38,115,both,yes
577,12,6,0,1,0,24,1,no,private,no,yes,9,yes,no,9.93999958,12,4,41,#N/A,singlemom,yes
500,12,7,0,1,0,25,1,no,private,no,no,9,yes,no,9.93999958,12,4,38,89,singlemom,yes
781,12,16,0,0,0,34,1,yes,public,no,yes,12,no,no,9.93999958,12,4,50,85,singlemom,no
577,13,7,0,1,0,26,1,yes,public,no,yes,11,yes,no,12,11,5,34,102,both,yes
525,13,6,0,1,0,25,1,yes,public,yes,no,9,yes,no,12,11,5,39,109,both,yes
385,17,5,0,1,0,28,1,yes,public,yes,yes,12,yes,no,12,12,3,39,107,both,yes
625,12,11,0,1,0,29,1,no,private,no,yes,8,yes,no,8,10.25,9,35,#N/A,both,#N/A
625,16,6,0,1,0,28,1,no,private,yes,yes,12,yes,no,11,11,7,32,103,both,yes
475,13,7,0,1,0,26,1,no,private,yes,yes,10,yes,no,10,12,6,34,83,both,yes
659,14,5,0,1,0,25,1,no,private,yes,yes,10,yes,no,12,12,3,32,112,both,yes
425,16,2,0,1,0,24,1,no,private,no,no,8,yes,no,12,12,3,30,#N/A,both,yes
524,14,5,0,1,0,25,1,no,private,no,yes,9,yes,no,10,11,7,32,106,both,yes
625,12,8,0,1,0,26,0,no,none,no,yes,11,yes,no,10,10,7,30,101,both,no
1010,16,9,0,1,0,31,0,no,none,no,yes,15,yes,no,9,12,6,47,105,both,yes
601,12,8,0,1,0,26,0,no,none,no,yes,11,yes,no,9,12,6,40,116,both,yes
808,12,9,0,1,0,27,0,no,none,no,yes,11,yes,no,9.93999958,11,9,22,#N/A,step,no
426,12,10,0,1,0,28,0,no,none,no,yes,11,yes,no,7,7,8,22,90,both,yes
1060,12,12,0,1,0,30,0,no,none,no,yes,12,yes,no,5,11,8,28,91,both,yes
414,12,8,0,1,0,26,0,no,none,no,yes,11,yes,no,5,11,8,41,128,both,yes
492,12,12,0,1,0,30,0,no,none,no,yes,9,yes,no,9.93999958,7,9,34,110,singlemom,yes
325,12,9,0,1,0,27,0,no,none,no,yes,11,yes,no,9.93999958,7,9,28,93,singlemom,yes
275,12,10,0,1,0,28,0,no,none,no,no,12,yes,no,12,7,5,33,75,both,yes
291,12,7,0,1,0,25,0,no,none,no,no,9,yes,no,8,12,6,17,94,both,yes
731,18,7,0,1,1,31,0,no,none,no,yes,12,yes,no,16,10.25,5,39,#N/A,other,yes
488,14,6,0,1,1,26,0,no,none,no,yes,11,yes,no,12,12,3,38,112,both,yes
337,14,4,0,1,0,24,0,no,none,no,no,9,yes,no,12,12,3,32,121,both,yes
725,12,9,0,1,0,27,0,no,none,no,yes,12,yes,no,12,12,3,33,100,both,yes
440,13,6,0,0,0,25,0,no,none,no,yes,10,yes,no,12,12,3,27,109,both,yes
641,16,5,0,0,0,27,0,no,none,no,yes,11,yes,no,8,8,8,38,122,both,no
375,12,10,0,1,0,28,0,no,none,no,no,12,yes,no,8,11,8,26,102,both,no
481,12,7,0,1,0,25,0,no,none,no,yes,9,yes,no,9.93999958,10.25,9,34,131,other,yes
925,14,9,0,1,0,29,0,no,none,no,yes,12,yes,no,10,8,8,38,122,both,no
514,12,8,0,1,0,26,0,no,none,no,no,8,yes,no,12,12,3,#N/A,#N/A,both,yes
1065,12,15,0,1,0,33,0,no,none,no,yes,12,yes,no,10,10,7,38,105,both,no
638,12,10,0,1,0,28,0,no,none,no,yes,12,yes,no,9.93999958,10,9,36,103,both,yes
739,12,14,0,1,0,32,0,no,none,no,yes,12,yes,no,9,9,7,37,113,singlemom,yes
493,12,8,0,1,0,26,0,no,none,no,yes,10,yes,no,12,8,5,34,104,step,no
650,10,8,0,1,1,24,0,no,none,no,yes,8,yes,no,12,9,5,26,#N/A,step,no
308,7,18,0,1,0,31,0,no,none,no,no,7,yes,no,5,8,8,33,#N/A,both,no
629,16,8,0,1,0,30,0,no,none,no,yes,13,no,no,11,9,7,43,124,both,yes
409,13,9,0,0,0,28,0,no,none,no,yes,12,no,no,8,12,6,31,110,both,yes
600,18,9,0,1,0,33,0,no,none,no,no,13,no,no,9.93999958,10.25,9,39,112,both,yes
745,12,10,0,0,0,28,0,no,none,no,yes,12,yes,no,11,12,6,34,104,both,yes
625,17,8,0,1,0,31,0,no,none,yes,yes,14,no,no,9.93999958,10.25,9,37,96,both,yes
549,12,11,0,0,0,29,0,no,none,no,yes,12,yes,no,12,12,3,37,95,both,yes
326,15,3,0,0,0,24,0,no,none,yes,no,9,no,no,12,12,3,32,95,both,yes
258,9,11,0,0,0,26,0,no,none,no,yes,9,no,no,7,10.25,9,20,#N/A,other,yes
875,12,8,0,1,0,26,1,no,private,no,yes,11,no,no,12,12,3,40,103,both,yes
639,12,7,0,0,0,25,1,no,private,no,yes,10,no,no,12,12,3,48,116,both,yes
667,11,16,0,0,0,33,1,no,private,no,yes,11,no,no,7,7,8,37,#N/A,both,yes
504,14,9,0,1,1,29,1,no,private,no,yes,14,no,no,12,12,3,45,95,both,yes
313,17,2,0,1,1,25,1,no,private,yes,no,10,no,no,12,12,3,38,101,both,yes
1010,18,3,0,1,1,27,1,no,private,no,yes,12,no,no,9.93999958,12,4,44,#N/A,both,yes
1000,10,17,0,0,0,33,1,no,private,no,yes,8,no,no,8,9,8,34,#N/A,both,yes
721,16,6,0,0,0,28,1,no,private,no,yes,13,no,no,9.93999958,18,4,39,120,singlemom,yes
785,12,9,0,0,0,27,1,no,private,no,yes,11,no,no,8,8,8,39,102,both,no
546,12,16,0,0,0,34,1,no,private,no,yes,12,no,no,8,12,6,39,105,both,yes
828,12,7,0,0,0,25,1,no,private,no,no,10,no,no,8,8,8,28,103,both,yes
159,12,7,0,0,0,25,1,no,private,no,yes,10,no,no,10,10,7,30,94,both,yes
700,10,11,0,0,0,27,1,no,private,no,yes,9,no,no,10,6,8,22,#N/A,both,no
721,13,9,0,0,0,28,1,no,private,no,yes,11,no,no,10,12,6,36,102,both,no
304,12,6,0,0,0,24,1,no,private,no,yes,8,no,no,10,12,6,14,#N/A,both,yes
553,16,3,0,1,0,25,1,no,private,no,no,10,no,no,12,16,2,31,112,both,yes
542,14,6,0,1,1,26,1,no,private,no,yes,11,no,no,7,6,8,35,101,both,yes
509,16,2,0,0,0,24,1,no,private,no,yes,9,no,no,12,12,3,30,121,both,yes
385,16,2,0,0,0,24,1,no,private,no,yes,9,no,no,12,12,3,40,105,both,yes
1442,12,14,0,1,0,32,0,yes,none,no,yes,12,yes,no,10,8,8,42,96,both,yes
879,16,10,0,1,0,32,0,yes,none,no,yes,16,yes,no,14,14,1,45,128,step,yes
1000,13,5,0,1,0,24,0,yes,none,no,no,8,yes,no,16,14,1,37,#N/A,both,yes
863,12,10,0,0,0,28,0,yes,none,no,yes,12,no,no,12,9,5,26,110,both,no
740,12,9,0,0,0,27,0,yes,none,no,yes,12,no,no,11,12,6,32,92,both,yes
889,12,16,0,0,0,34,0,yes,none,no,yes,12,no,no,9.93999958,10.25,9,39,87,both,yes
458,15,8,0,1,0,29,0,yes,none,yes,yes,13,yes,no,9,10,7,34,126,both,yes
450,12,16,0,1,0,34,1,no,public,no,yes,12,yes,no,9.93999958,9,9,34,98,both,yes
700,12,16,0,1,0,34,1,no,public,no,yes,11,yes,no,9.93999958,10.25,9,39,103,both,yes
744,14,13,0,1,0,33,1,no,public,no,yes,11,yes,no,8,12,6,49,122,both,yes
889,16,10,0,1,0,32,1,no,public,no,yes,14,no,no,12,11,5,43,109,both,yes
